code,name,codename,division_type,short_codename,phone_code,level,parent_code
12826,Xã Thái Thụy,xa_thai_thuy,xã,thai_thuy,,2,33
12850,Xã Tây Thụy Anh,xa_tay_thuy_anh,xã,tay_thuy_anh,,2,33
12859,Xã Bắc Thụy Anh,xa_bac_thuy_anh,xã,bac_thuy_anh,,2,33
12862,Xã Đông Thụy Anh,xa_dong_thuy_anh,xã,dong_thuy_anh,,2,33
12865,Xã Thụy Anh,xa_thuy_anh,xã,thuy_anh,,2,33
12904,Xã Nam Thụy Anh,xa_nam_thuy_anh,xã,nam_thuy_anh,,2,33
12916,Xã Bắc Thái Ninh,xa_bac_thai_ninh,xã,bac_thai_ninh,,2,33
12919,Xã Tây Thái Ninh,xa_tay_thai_ninh,xã,tay_thai_ninh,,2,33
12922,Xã Thái Ninh,xa_thai_ninh,xã,thai_ninh,,2,33
12943,Xã Đông Thái Ninh,xa_dong_thai_ninh,xã,dong_thai_ninh,,2,33
12961,Xã Nam Thái Ninh,xa_nam_thai_ninh,xã,nam_thai_ninh,,2,33
12970,Xã Tiền Hải,xa_tien_hai,xã,tien_hai,,2,33
12988,Xã Đông Tiền Hải,xa_dong_tien_hai,xã,dong_tien_hai,,2,33
13003,Xã Đồng Châu,xa_dong_chau,xã,dong_chau,,2,33
13021,Xã Ái Quốc,xa_ai_quoc,xã,ai_quoc,,2,33
13039,Xã Tây Tiền Hải,xa_tay_tien_hai,xã,tay_tien_hai,,2,33
13057,Xã Nam Cường,xa_nam_cuong,xã,nam_cuong,,2,33
13063,Xã Nam Tiền Hải,xa_nam_tien_hai,xã,nam_tien_hai,,2,33
13066,Xã Hưng Phú,xa_hung_phu,xã,hung_phu,,2,33
13075,Xã Kiến Xương,xa_kien_xuong,xã,kien_xuong,,2,33
13093,Xã Trà Giang,xa_tra_giang,xã,tra_giang,,2,33
13096,Xã Bình Nguyên,xa_binh_nguyen,xã,binh_nguyen,,2,33
13120,Xã Lê Lợi,xa_le_loi,xã,le_loi,,2,33
13132,Xã Quang Lịch,xa_quang_lich,xã,quang_lich,,2,33
13141,Xã Vũ Quý,xa_vu_quy,xã,vu_quy,,2,33
13159,Xã Hồng Vũ,xa_hong_vu,xã,hong_vu,,2,33
13183,Xã Bình Thanh,xa_binh_thanh,xã,binh_thanh,,2,33
13186,Xã Bình Định,xa_binh_dinh,xã,binh_dinh,,2,33
13192,Xã Vũ Thư,xa_vu_thu,xã,vu_thu,,2,33
13219,Xã Vạn Xuân,xa_van_xuan,xã,van_xuan,,2,33
13222,Xã Thư Trì,xa_thu_tri,xã,thu_tri,,2,33
13225,Phường Thái Bình,phuong_thai_binh,phường,thai_binh,,2,33
13246,Xã Tân Thuận,xa_tan_thuan,xã,tan_thuan,,2,33
13264,Xã Thư Vũ,xa_thu_vu,xã,thu_vu,,2,33
13279,Xã Vũ Tiên,xa_vu_tien,xã,vu_tien,,2,33
37,Tỉnh Ninh Bình,ninh_binh,tỉnh,,229,1,
13285,Phường Phủ Lý,phuong_phu_ly,phường,phu_ly,,2,37
13291,Phường Phù Vân,phuong_phu_van,phường,phu_van,,2,37
13318,Phường Châu Sơn,phuong_chau_son,phường,chau_son,,2,37
13324,Phường Duy Tiên,phuong_duy_tien,phường,duy_tien,,2,37
13330,Phường Duy Tân,phuong_duy_tan,phường,duy_tan,,2,37
13336,Phường Duy Hà,phuong_duy_ha,phường,duy_ha,,2,37
13348,Phường Đồng Văn,phuong_dong_van,phường,dong_van,,2,37
13363,Phường Tiên Sơn,phuong_tien_son,phường,tien_son,,2,37
13366,Phường Hà Nam,phuong_ha_nam,phường,ha_nam,,2,37
13384,Phường Kim Bảng,phuong_kim_bang,phường,kim_bang,,2,37
13393,Phường Lê Hồ,phuong_le_ho,phường,le_ho,,2,37
13396,Phường Nguyễn Uý,phuong_nguyen_uy,phường,nguyen_uy,,2,37
13402,Phường Kim Thanh,phuong_kim_thanh,phường,kim_thanh,,2,37
13420,Phường Tam Chúc,phuong_tam_chuc,phường,tam_chuc,,2,37
13435,Phường Lý Thường Kiệt,phuong_ly_thuong_kiet,phường,ly_thuong_kiet,,2,37
13444,Phường Liêm Tuyền,phuong_liem_tuyen,phường,liem_tuyen,,2,37
13456,Xã Liêm Hà,xa_liem_ha,xã,liem_ha,,2,37
13474,Xã Tân Thanh,xa_tan_thanh,xã,tan_thanh,,2,37
13483,Xã Thanh Bình,xa_thanh_binh,xã,thanh_binh,,2,37
13489,Xã Thanh Lâm,xa_thanh_lam,xã,thanh_lam,,2,37
13495,Xã Thanh Liêm,xa_thanh_liem,xã,thanh_liem,,2,37
13501,Xã Bình Mỹ,xa_binh_my,xã,binh_my,,2,37
13504,Xã Bình Lục,xa_binh_luc,xã,binh_luc,,2,37
13531,Xã Bình Giang,xa_binh_giang,xã,binh_giang,,2,37
13540,Xã Bình An,xa_binh_an,xã,binh_an,,2,37
13558,Xã Bình Sơn,xa_binh_son,xã,binh_son,,2,37
13573,Xã Lý Nhân,xa_ly_nhan,xã,ly_nhan,,2,37
13579,Xã Bắc Lý,xa_bac_ly,xã,bac_ly,,2,37
13591,Xã Nam Xang,xa_nam_xang,xã,nam_xang,,2,37
13594,Xã Trần Thương,xa_tran_thuong,xã,tran_thuong,,2,37
13597,Xã Vĩnh Trụ,xa_vinh_tru,xã,vinh_tru,,2,37
13609,Xã Nhân Hà,xa_nhan_ha,xã,nhan_ha,,2,37
13627,Xã Nam Lý,xa_nam_ly,xã,nam_ly,,2,37
13669,Phường Nam Định,phuong_nam_dinh,phường,nam_dinh,,2,37
13684,Phường Thiên Trường,phuong_thien_truong,phường,thien_truong,,2,37
13693,Phường Đông A,phuong_dong_a,phường,dong_a,,2,37
13699,Phường Thành Nam,phuong_thanh_nam,phường,thanh_nam,,2,37
13708,Phường Mỹ Lộc,phuong_my_loc,phường,my_loc,,2,37
13741,Xã Vụ Bản,xa_vu_ban,xã,vu_ban,,2,37
13750,Xã Minh Tân,xa_minh_tan,xã,minh_tan,,2,37
13753,Xã Hiển Khánh,xa_hien_khanh,xã,hien_khanh,,2,37
13777,Phường Trường Thi,phuong_truong_thi,phường,truong_thi,,2,37
13786,Xã Liên Minh,xa_lien_minh,xã,lien_minh,,2,37
13795,Xã Ý Yên,xa_y_yen,xã,y_yen,,2,37
13807,Xã Tân Minh,xa_tan_minh,xã,tan_minh,,2,37
13822,Xã Phong Doanh,xa_phong_doanh,xã,phong_doanh,,2,37
13834,Xã Vũ Dương,xa_vu_duong,xã,vu_duong,,2,37
13864,Xã Vạn Thắng,xa_van_thang,xã,van_thang,,2,37
13870,Xã Yên Cường,xa_yen_cuong,xã,yen_cuong,,2,37
13879,Xã Yên Đồng,xa_yen_dong,xã,yen_dong,,2,37
13891,Xã Nghĩa Hưng,xa_nghia_hung,xã,nghia_hung,,2,37
13894,Xã Rạng Đông,xa_rang_dong,xã,rang_dong,,2,37
13900,Xã Đồng Thịnh,xa_dong_thinh,xã,dong_thinh,,2,37
13918,Xã Nghĩa Sơn,xa_nghia_son,xã,nghia_son,,2,37
13927,Xã Hồng Phong,xa_hong_phong,xã,hong_phong,,2,37
13939,Xã Quỹ Nhất,xa_quy_nhat,xã,quy_nhat,,2,37
13957,Xã Nghĩa Lâm,xa_nghia_lam,xã,nghia_lam,,2,37
13966,Xã Nam Trực,xa_nam_truc,xã,nam_truc,,2,37
13972,Phường Vị Khê,phuong_vi_khe,phường,vi_khe,,2,37
13984,Phường Hồng Quang,phuong_hong_quang,phường,hong_quang,,2,37
13987,Xã Nam Hồng,xa_nam_hong,xã,nam_hong,,2,37
14005,Xã Nam Ninh,xa_nam_ninh,xã,nam_ninh,,2,37
14011,Xã Nam Minh,xa_nam_minh,xã,nam_minh,,2,37
14014,Xã Nam Đồng,xa_nam_dong,xã,nam_dong,,2,37
14026,Xã Cổ Lễ,xa_co_le,xã,co_le,,2,37
14038,Xã Ninh Giang,xa_ninh_giang,xã,ninh_giang,,2,37
14053,Xã Trực Ninh,xa_truc_ninh,xã,truc_ninh,,2,37
14056,Xã Cát Thành,xa_cat_thanh,xã,cat_thanh,,2,37
14062,Xã Quang Hưng,xa_quang_hung,xã,quang_hung,,2,37
14071,Xã Minh Thái,xa_minh_thai,xã,minh_thai,,2,37
14077,Xã Ninh Cường,xa_ninh_cuong,xã,ninh_cuong,,2,37
14089,Xã Xuân Trường,xa_xuan_truong,xã,xuan_truong,,2,37
14095,Xã Xuân Hồng,xa_xuan_hong,xã,xuan_hong,,2,37
14104,Xã Xuân Giang,xa_xuan_giang,xã,xuan_giang,,2,37
14122,Xã Xuân Hưng,xa_xuan_hung,xã,xuan_hung,,2,37
14161,Xã Giao Minh,xa_giao_minh,xã,giao_minh,,2,37
14167,Xã Giao Thuỷ,xa_giao_thuy,xã,giao_thuy,,2,37
14179,Xã Giao Hưng,xa_giao_hung,xã,giao_hung,,2,37
14182,Xã Giao Hoà,xa_giao_hoa,xã,giao_hoa,,2,37
14194,Xã Giao Bình,xa_giao_binh,xã,giao_binh,,2,37
14203,Xã Giao Phúc,xa_giao_phuc,xã,giao_phuc,,2,37
14212,Xã Giao Ninh,xa_giao_ninh,xã,giao_ninh,,2,37
14215,Xã Hải Hậu,xa_hai_hau,xã,hai_hau,,2,37
14218,Xã Hải Tiến,xa_hai_tien,xã,hai_tien,,2,37
14221,Xã Hải Thịnh,xa_hai_thinh,xã,hai_thinh,,2,37
14236,Xã Hải Anh,xa_hai_anh,xã,hai_anh,,2,37
14248,Xã Hải Hưng,xa_hai_hung,xã,hai_hung,,2,37
14281,Xã Hải An,xa_hai_an,xã,hai_an,,2,37
14287,Xã Hải Quang,xa_hai_quang,xã,hai_quang,,2,37
14308,Xã Hải Xuân,xa_hai_xuan,xã,hai_xuan,,2,37
14329,Phường Hoa Lư,phuong_hoa_lu,phường,hoa_lu,,2,37
14359,Phường Nam Hoa Lư,phuong_nam_hoa_lu,phường,nam_hoa_lu,,2,37
14362,Phường Tam Điệp,phuong_tam_diep,phường,tam_diep,,2,37
14365,Phường Trung Sơn,phuong_trung_son,phường,trung_son,,2,37
14371,Phường Yên Sơn,phuong_yen_son,phường,yen_son,,2,37
14389,Xã Gia Lâm,xa_gia_lam,xã,gia_lam,,2,37
14401,Xã Gia Tường,xa_gia_tuong,xã,gia_tuong,,2,37
14404,Xã Cúc Phương,xa_cuc_phuong,xã,cuc_phuong,,2,37
14407,Xã Phú Sơn,xa_phu_son,xã,phu_son,,2,37
14428,Xã Nho Quan,xa_nho_quan,xã,nho_quan,,2,37
14434,Xã Thanh Sơn,xa_thanh_son,xã,thanh_son,,2,37
14452,Xã Quỳnh Lưu,xa_quynh_luu,xã,quynh_luu,,2,37
14458,Xã Phú Long,xa_phu_long,xã,phu_long,,2,37
14464,Xã Gia Viễn,xa_gia_vien,xã,gia_vien,,2,37
14482,Xã Gia Hưng,xa_gia_hung,xã,gia_hung,,2,37
14488,Xã Gia Vân,xa_gia_van,xã,gia_van,,2,37
14494,Xã Gia Trấn,xa_gia_tran,xã,gia_tran,,2,37
14500,Xã Đại Hoàng,xa_dai_hoang,xã,dai_hoang,,2,37
14524,Xã Gia Phong,xa_gia_phong,xã,gia_phong,,2,37
14533,Phường Tây Hoa Lư,phuong_tay_hoa_lu,phường,tay_hoa_lu,,2,37
14560,Xã Yên Khánh,xa_yen_khanh,xã,yen_khanh,,2,37
14563,Xã Khánh Thiện,xa_khanh_thien,xã,khanh_thien,,2,37
14566,Phường Đông Hoa Lư,phuong_dong_hoa_lu,phường,dong_hoa_lu,,2,37
14608,Xã Khánh Trung,xa_khanh_trung,xã,khanh_trung,,2,37
14611,Xã Khánh Nhạc,xa_khanh_nhac,xã,khanh_nhac,,2,37
14614,Xã Khánh Hội,xa_khanh_hoi,xã,khanh_hoi,,2,37
14620,Xã Phát Diệm,xa_phat_diem,xã,phat_diem,,2,37
14623,Xã Bình Minh,xa_binh_minh,xã,binh_minh,,2,37
14638,Xã Kim Sơn,xa_kim_son,xã,kim_son,,2,37
14647,Xã Quang Thiện,xa_quang_thien,xã,quang_thien,,2,37
14653,Xã Chất Bình,xa_chat_binh,xã,chat_binh,,2,37
14674,Xã Lai Thành,xa_lai_thanh,xã,lai_thanh,,2,37
14677,Xã Định Hóa,xa_dinh_hoa,xã,dinh_hoa,,2,37
14698,Xã Kim Đông,xa_kim_dong,xã,kim_dong,,2,37
14701,Xã Yên Mô,xa_yen_mo,xã,yen_mo,,2,37
14725,Phường Yên Thắng,phuong_yen_thang,phường,yen_thang,,2,37
14728,Xã Yên Từ,xa_yen_tu,xã,yen_tu,,2,37
14743,Xã Yên Mạc,xa_yen_mac,xã,yen_mac,,2,37
14746,Xã Đồng Thái,xa_dong_thai,xã,dong_thai,,2,37
38,Tỉnh Thanh Hóa,thanh_hoa,tỉnh,,237,1,
14758,Phường Hàm Rồng,phuong_ham_rong,phường,ham_rong,,2,38
14797,Phường Hạc Thành,phuong_hac_thanh,phường,hac_thanh,,2,38
14812,Phường Bỉm Sơn,phuong_bim_son,phường,bim_son,,2,38
14818,Phường Quang Trung,phuong_quang_trung,phường,quang_trung,,2,38
14845,Xã Mường Lát,xa_muong_lat,xã,muong_lat,,2,38
14848,Xã Tam Chung,xa_tam_chung,xã,tam_chung,,2,38
14854,Xã Mường Lý,xa_muong_ly,xã,muong_ly,,2,38
14857,Xã Trung Lý,xa_trung_ly,xã,trung_ly,,2,38
14860,Xã Quang Chiểu,xa_quang_chieu,xã,quang_chieu,,2,38
14863,Xã Pù Nhi,xa_pu_nhi,xã,pu_nhi,,2,38
14864,Xã Nhi Sơn,xa_nhi_son,xã,nhi_son,,2,38
14866,Xã Mường Chanh,xa_muong_chanh,xã,muong_chanh,,2,38
14869,Xã Hồi Xuân,xa_hoi_xuan,xã,hoi_xuan,,2,38
14872,Xã Trung Thành,xa_trung_thanh,xã,trung_thanh,,2,38
14875,Xã Trung Sơn,xa_trung_son,xã,trung_son,,2,38
14878,Xã Phú Lệ,xa_phu_le,xã,phu_le,,2,38
14890,Xã Phú Xuân,xa_phu_xuan,xã,phu_xuan,,2,38
14896,Xã Hiền Kiệt,xa_hien_kiet,xã,hien_kiet,,2,38
14902,Xã Nam Xuân,xa_nam_xuan,xã,nam_xuan,,2,38
14908,Xã Thiên Phủ,xa_thien_phu,xã,thien_phu,,2,38
14923,Xã Bá Thước,xa_ba_thuoc,xã,ba_thuoc,,2,38
14932,Xã Điền Quang,xa_dien_quang,xã,dien_quang,,2,38
14950,Xã Điền Lư,xa_dien_lu,xã,dien_lu,,2,38
14953,Xã Quý Lương,xa_quy_luong,xã,quy_luong,,2,38
14956,Xã Pù Luông,xa_pu_luong,xã,pu_luong,,2,38
14959,Xã Cổ Lũng,xa_co_lung,xã,co_lung,,2,38
14974,Xã Văn Nho,xa_van_nho,xã,van_nho,,2,38
14980,Xã Thiết Ống,xa_thiet_ong,xã,thiet_ong,,2,38
15001,Xã Trung Hạ,xa_trung_ha,xã,trung_ha,,2,38
15007,Xã Tam Thanh,xa_tam_thanh,xã,tam_thanh,,2,38
15010,Xã Sơn Thủy,xa_son_thuy,xã,son_thuy,,2,38
15013,Xã Na Mèo,xa_na_meo,xã,na_meo,,2,38
15016,Xã Quan Sơn,xa_quan_son,xã,quan_son,,2,38
15019,Xã Tam Lư,xa_tam_lu,xã,tam_lu,,2,38
15022,Xã Sơn Điện,xa_son_dien,xã,son_dien,,2,38
15025,Xã Mường Mìn,xa_muong_min,xã,muong_min,,2,38
15031,Xã Yên Khương,xa_yen_khuong,xã,yen_khuong,,2,38
15034,Xã Yên Thắng,xa_yen_thang,xã,yen_thang,,2,38
15043,Xã Giao An,xa_giao_an,xã,giao_an,,2,38
15049,Xã Văn Phú,xa_van_phu,xã,van_phu,,2,38
15055,Xã Linh Sơn,xa_linh_son,xã,linh_son,,2,38
15058,Xã Đồng Lương,xa_dong_luong,xã,dong_luong,,2,38
15061,Xã Ngọc Lặc,xa_ngoc_lac,xã,ngoc_lac,,2,38
15085,Xã Thạch Lập,xa_thach_lap,xã,thach_lap,,2,38
15091,Xã Ngọc Liên,xa_ngoc_lien,xã,ngoc_lien,,2,38
15106,Xã Nguyệt Ấn,xa_nguyet_an,xã,nguyet_an,,2,38
15112,Xã Kiên Thọ,xa_kien_tho,xã,kien_tho,,2,38
15124,Xã Minh Sơn,xa_minh_son,xã,minh_son,,2,38
15127,Xã Cẩm Thủy,xa_cam_thuy,xã,cam_thuy,,2,38
15142,Xã Cẩm Thạch,xa_cam_thach,xã,cam_thach,,2,38
15148,Xã Cẩm Tú,xa_cam_tu,xã,cam_tu,,2,38
15163,Xã Cẩm Vân,xa_cam_van,xã,cam_van,,2,38
15178,Xã Cẩm Tân,xa_cam_tan,xã,cam_tan,,2,38
15187,Xã Kim Tân,xa_kim_tan,xã,kim_tan,,2,38
15190,Xã Vân Du,xa_van_du,xã,van_du,,2,38
15199,Xã Thạch Quảng,xa_thach_quang,xã,thach_quang,,2,38
15211,Xã Thạch Bình,xa_thach_binh,xã,thach_binh,,2,38
15229,Xã Thành Vinh,xa_thanh_vinh,xã,thanh_vinh,,2,38
15250,Xã Ngọc Trạo,xa_ngoc_trao,xã,ngoc_trao,,2,38
15271,Xã Hà Trung,xa_ha_trung,xã,ha_trung,,2,38
15274,Xã Hà Long,xa_ha_long,xã,ha_long,,2,38
15286,Xã Hoạt Giang,xa_hoat_giang,xã,hoat_giang,,2,38
15298,Xã Lĩnh Toại,xa_linh_toai,xã,linh_toai,,2,38
15316,Xã Tống Sơn,xa_tong_son,xã,tong_son,,2,38
15349,Xã Vĩnh Lộc,xa_vinh_loc,xã,vinh_loc,,2,38
15361,Xã Tây Đô,xa_tay_do,xã,tay_do,,2,38
15382,Xã Biện Thượng,xa_bien_thuong,xã,bien_thuong,,2,38
15409,Xã Yên Phú,xa_yen_phu,xã,yen_phu,,2,38
15412,Xã Quý Lộc,xa_quy_loc,xã,quy_loc,,2,38
15421,Xã Yên Trường,xa_yen_truong,xã,yen_truong,,2,38
15442,Xã Yên Ninh,xa_yen_ninh,xã,yen_ninh,,2,38
15448,Xã Định Hòa,xa_dinh_hoa,xã,dinh_hoa,,2,38
15457,Xã Định Tân,xa_dinh_tan,xã,dinh_tan,,2,38
15469,Xã Yên Định,xa_yen_dinh,xã,yen_dinh,,2,38
15499,Xã Thọ Xuân,xa_tho_xuan,xã,tho_xuan,,2,38
15505,Xã Thọ Long,xa_tho_long,xã,tho_long,,2,38
15520,Xã Xuân Hòa,xa_xuan_hoa,xã,xuan_hoa,,2,38
15544,Xã Lam Sơn,xa_lam_son,xã,lam_son,,2,38
15553,Xã Sao Vàng,xa_sao_vang,xã,sao_vang,,2,38
15568,Xã Thọ Lập,xa_tho_lap,xã,tho_lap,,2,38
15574,Xã Xuân Tín,xa_xuan_tin,xã,xuan_tin,,2,38
15592,Xã Xuân Lập,xa_xuan_lap,xã,xuan_lap,,2,38
15607,Xã Bát Mọt,xa_bat_mot,xã,bat_mot,,2,38
15610,Xã Yên Nhân,xa_yen_nhan,xã,yen_nhan,,2,38
15622,Xã Vạn Xuân,xa_van_xuan,xã,van_xuan,,2,38
15628,Xã Lương Sơn,xa_luong_son,xã,luong_son,,2,38
15634,Xã Luận Thành,xa_luan_thanh,xã,luan_thanh,,2,38
15643,Xã Thắng Lộc,xa_thang_loc,xã,thang_loc,,2,38
15646,Xã Thường Xuân,xa_thuong_xuan,xã,thuong_xuan,,2,38
15658,Xã Xuân Chinh,xa_xuan_chinh,xã,xuan_chinh,,2,38
15661,Xã Tân Thành,xa_tan_thanh,xã,tan_thanh,,2,38
15664,Xã Triệu Sơn,xa_trieu_son,xã,trieu_son,,2,38
15667,Xã Thọ Bình,xa_tho_binh,xã,tho_binh,,2,38
15682,Xã Hợp Tiến,xa_hop_tien,xã,hop_tien,,2,38
15715,Xã Tân Ninh,xa_tan_ninh,xã,tan_ninh,,2,38
15724,Xã Đồng Tiến,xa_dong_tien,xã,dong_tien,,2,38
15754,Xã Thọ Ngọc,xa_tho_ngoc,xã,tho_ngoc,,2,38
15763,Xã Thọ Phú,xa_tho_phu,xã,tho_phu,,2,38
15766,Xã An Nông,xa_an_nong,xã,an_nong,,2,38
15772,Xã Thiệu Hóa,xa_thieu_hoa,xã,thieu_hoa,,2,38
15778,Xã Thiệu Tiến,xa_thieu_tien,xã,thieu_tien,,2,38
15796,Xã Thiệu Quang,xa_thieu_quang,xã,thieu_quang,,2,38
15820,Xã Thiệu Toán,xa_thieu_toan,xã,thieu_toan,,2,38
15835,Xã Thiệu Trung,xa_thieu_trung,xã,thieu_trung,,2,38
15853,Phường Đông Tiến,phuong_dong_tien,phường,dong_tien,,2,38
15865,Xã Hoằng Hóa,xa_hoang_hoa,xã,hoang_hoa,,2,38
15880,Xã Hoằng Giang,xa_hoang_giang,xã,hoang_giang,,2,38
15889,Xã Hoằng Phú,xa_hoang_phu,xã,hoang_phu,,2,38
15910,Xã Hoằng Sơn,xa_hoang_son,xã,hoang_son,,2,38
15925,Phường Nguyệt Viên,phuong_nguyet_vien,phường,nguyet_vien,,2,38
15961,Xã Hoằng Lộc,xa_hoang_loc,xã,hoang_loc,,2,38
15976,Xã Hoằng Châu,xa_hoang_chau,xã,hoang_chau,,2,38
15991,Xã Hoằng Tiến,xa_hoang_tien,xã,hoang_tien,,2,38
16000,Xã Hoằng Thanh,xa_hoang_thanh,xã,hoang_thanh,,2,38
16012,Xã Hậu Lộc,xa_hau_loc,xã,hau_loc,,2,38
16021,Xã Triệu Lộc,xa_trieu_loc,xã,trieu_loc,,2,38
16033,Xã Đông Thành,xa_dong_thanh,xã,dong_thanh,,2,38
16072,Xã Hoa Lộc,xa_hoa_loc,xã,hoa_loc,,2,38
16078,Xã Vạn Lộc,xa_van_loc,xã,van_loc,,2,38
16093,Xã Nga Sơn,xa_nga_son,xã,nga_son,,2,38
16108,Xã Tân Tiến,xa_tan_tien,xã,tan_tien,,2,38
16114,Xã Nga Thắng,xa_nga_thang,xã,nga_thang,,2,38
16138,Xã Hồ Vương,xa_ho_vuong,xã,ho_vuong,,2,38
16144,Xã Nga An,xa_nga_an,xã,nga_an,,2,38
16171,Xã Ba Đình,xa_ba_dinh,xã,ba_dinh,,2,38
16174,Xã Như Xuân,xa_nhu_xuan,xã,nhu_xuan,,2,38
16177,Xã Xuân Bình,xa_xuan_binh,xã,xuan_binh,,2,38
16186,Xã Hóa Quỳ,xa_hoa_quy,xã,hoa_quy,,2,38
16213,Xã Thanh Phong,xa_thanh_phong,xã,thanh_phong,,2,38
16222,Xã Thanh Quân,xa_thanh_quan,xã,thanh_quan,,2,38
16225,Xã Thượng Ninh,xa_thuong_ninh,xã,thuong_ninh,,2,38
16228,Xã Như Thanh,xa_nhu_thanh,xã,nhu_thanh,,2,38
16234,Xã Xuân Du,xa_xuan_du,xã,xuan_du,,2,38
16249,Xã Mậu Lâm,xa_mau_lam,xã,mau_lam,,2,38
16258,Xã Xuân Thái,xa_xuan_thai,xã,xuan_thai,,2,38
16264,Xã Yên Thọ,xa_yen_tho,xã,yen_tho,,2,38
16273,Xã Thanh Kỳ,xa_thanh_ky,xã,thanh_ky,,2,38
16279,Xã Nông Cống,xa_nong_cong,xã,nong_cong,,2,38
16297,Xã Trung Chính,xa_trung_chinh,xã,trung_chinh,,2,38
16309,Xã Thắng Lợi,xa_thang_loi,xã,thang_loi,,2,38
16342,Xã Thăng Bình,xa_thang_binh,xã,thang_binh,,2,38
16348,Xã Trường Văn,xa_truong_van,xã,truong_van,,2,38
16363,Xã Tượng Lĩnh,xa_tuong_linh,xã,tuong_linh,,2,38
16369,Xã Công Chính,xa_cong_chinh,xã,cong_chinh,,2,38
16378,Phường Đông Sơn,phuong_dong_son,phường,dong_son,,2,38
16417,Phường Đông Quang,phuong_dong_quang,phường,dong_quang,,2,38
16438,Xã Lưu Vệ,xa_luu_ve,xã,luu_ve,,2,38
16480,Xã Quảng Yên,xa_quang_yen,xã,quang_yen,,2,38
16489,Xã Quảng Chính,xa_quang_chinh,xã,quang_chinh,,2,38
16498,Xã Quảng Ngọc,xa_quang_ngoc,xã,quang_ngoc,,2,38
16516,Phường Nam Sầm Sơn,phuong_nam_sam_son,phường,nam_sam_son,,2,38
16522,Phường Quảng Phú,phuong_quang_phu,phường,quang_phu,,2,38
16531,Phường Sầm Sơn,phuong_sam_son,phường,sam_son,,2,38
16540,Xã Quảng Ninh,xa_quang_ninh,xã,quang_ninh,,2,38
16543,Xã Quảng Bình,xa_quang_binh,xã,quang_binh,,2,38
16549,Xã Tiên Trang,xa_tien_trang,xã,tien_trang,,2,38
16561,Phường Tĩnh Gia,phuong_tinh_gia,phường,tinh_gia,,2,38
16576,Phường Ngọc Sơn,phuong_ngoc_son,phường,ngoc_son,,2,38
16591,Xã Các Sơn,xa_cac_son,xã,cac_son,,2,38
16594,Phường Tân Dân,phuong_tan_dan,phường,tan_dan,,2,38
16597,Phường Hải Lĩnh,phuong_hai_linh,phường,hai_linh,,2,38
16609,Phường Đào Duy Từ,phuong_dao_duy_tu,phường,dao_duy_tu,,2,38
16624,Phường Trúc Lâm,phuong_truc_lam,phường,truc_lam,,2,38
16636,Xã Trường Lâm,xa_truong_lam,xã,truong_lam,,2,38
16645,Phường Hải Bình,phuong_hai_binh,phường,hai_binh,,2,38
16654,Phường Nghi Sơn,phuong_nghi_son,phường,nghi_son,,2,38
40,Tỉnh Nghệ An,nghe_an,tỉnh,,238,1,
16681,Phường Thành Vinh,phuong_thanh_vinh,phường,thanh_vinh,,2,40
16690,Phường Trường Vinh,phuong_truong_vinh,phường,truong_vinh,,2,40
16702,Phường Vinh Phú,phuong_vinh_phu,phường,vinh_phu,,2,40
16708,Phường Vinh Lộc,phuong_vinh_loc,phường,vinh_loc,,2,40
16732,Phường Cửa Lò,phuong_cua_lo,phường,cua_lo,,2,40
16738,Xã Quế Phong,xa_que_phong,xã,que_phong,,2,40
16744,Xã Thông Thụ,xa_thong_thu,xã,thong_thu,,2,40
16750,Xã Tiền Phong,xa_tien_phong,xã,tien_phong,,2,40
16756,Xã Tri Lễ,xa_tri_le,xã,tri_le,,2,40
16774,Xã Mường Quàng,xa_muong_quang,xã,muong_quang,,2,40
16777,Xã Quỳ Châu,xa_quy_chau,xã,quy_chau,,2,40
16792,Xã Châu Tiến,xa_chau_tien,xã,chau_tien,,2,40
16801,Xã Hùng Chân,xa_hung_chan,xã,hung_chan,,2,40
16804,Xã Châu Bình,xa_chau_binh,xã,chau_binh,,2,40
16813,Xã Mường Xén,xa_muong_xen,xã,muong_xen,,2,40
16816,Xã Mỹ Lý,xa_my_ly,xã,my_ly,,2,40
16819,Xã Bắc Lý,xa_bac_ly,xã,bac_ly,,2,40
16822,Xã Keng Đu,xa_keng_du,xã,keng_du,,2,40
16828,Xã Huồi Tụ,xa_huoi_tu,xã,huoi_tu,,2,40
16831,Xã Mường Lống,xa_muong_long,xã,muong_long,,2,40
16834,Xã Na Loi,xa_na_loi,xã,na_loi,,2,40
16837,Xã Nậm Cắn,xa_nam_can,xã,nam_can,,2,40
16849,Xã Hữu Kiệm,xa_huu_kiem,xã,huu_kiem,,2,40
16855,Xã Chiêu Lưu,xa_chieu_luu,xã,chieu_luu,,2,40
16858,Xã Mường Típ,xa_muong_tip,xã,muong_tip,,2,40
16870,Xã Na Ngoi,xa_na_ngoi,xã,na_ngoi,,2,40
16876,Xã Tương Dương,xa_tuong_duong,xã,tuong_duong,,2,40
16882,Xã Nhôn Mai,xa_nhon_mai,xã,nhon_mai,,2,40
16885,Xã Hữu Khuông,xa_huu_khuong,xã,huu_khuong,,2,40
16903,Xã Nga My,xa_nga_my,xã,nga_my,,2,40
16906,Xã Lượng Minh,xa_luong_minh,xã,luong_minh,,2,40
